Pic_id,Text,MetaphorOccurrence,Target,Source,SentimentCategory
2539.jpg,护齿牙膏广告牌路人绝不会错过这个不寻常的护齿牙膏广告牌,1,衣服,广告牌,0
2540.jpg,氏奖生活放中国,1,灯,绿藤,1
2541.jpg,之有度用之有节则常足节约资源,1,头,地球,1
2542.jpg,国猪发情找场网,0,,,1
2543.jpg,低碳生活你我同行为了我们共同的家园和长久的美好未来从现在做起从我做起,0,,,1
2544.jpg,公鑫短视频百万奖金等你报名为进一步增强广大交通参与者的法治意识安全意识和责任意识中国警察网联合江小白举办劝止酒驾公益短视频大赛在全社会营造劝止酒驾的良好筑围有效震慢和减少酒醉驾等交通违法行为驾构建更加安全有序畅通文明的交通环境大赛文持江小白我爱竟赛网,0,,,0
2545.jpg,禁节能话,1,自行车,叶子,1
2546.jpg,推进绿色办公战行资源节约中田,0,,,1
2547.jpg,世界无烟日俞远爱生烟草年月号让世界无烟让地球休息别让二手烟影响他电人一起戒烟,0,,,1
2548.jpg,壹粒仟,1,米饭,汗水,1
2549.jpg,节能减排保护森林,1,文字,木筷,1
2550.jpg,室内公众场所解放碑禁止吸烟你酷燃的不是你的快感而是他人的生命最庆电链摩教有所,1,灰烬,解放碑,-1
2551.jpg,和谐有序文明交通奏响文明交通交响曲,1,人行横道,钢琴键,1
2552.jpg,重建经济键重启龙腾九州,1,文字,闪电字符,1
2553.jpg,节约用水举手之劳,1,水龙头,手臂,1
2554.jpg,节俭,0,,,1
2555.jpg,保护生态环境中异文明新网保护环境迹福后代拟救地球一起动手保护生态环墙,0,,,1
2556.jpg,遵纪守法文明行车十城市东方圣火文化投资管理有限公司安全出行生命和酒能平衡吗,0,,,0
2557.jpg,文明健康有你有我保护自然共建生态文明共享绿色家园,1,保护,手,1
2558.jpg,为了地球上的赵救我们的海济,0,,,1
2559.jpg,款嘻哈文化海报分层预览会员永久免费川金派对,0,,,0
2560.jpg,经理我把房子退了反正我没得么高开过公司一自的日带,0,,,0
2561.jpg,庄阿味,0,,,0
2562.jpg,严禁酒后驾车,1,文字,车,0
2563.jpg,廉康康廉人廉反腐倡廉,0,,,1
2564.jpg,已所不欲勿施于它亚洲动物基金,1,猫,礼物,1
2565.jpg,民风食为食品安全重于泰山食品安全文员会宣,1,字,筷子,0
2566.jpg,保护海洋动物别让他们消失,1,企鹅,水,1
2567.jpg,城分类绿色休保爱护环境保护家园学会垃圾分类拒绝乱扔垃圾生活垃圾一般可分为四大类可回收垃圾厨余垃圾有害垃圾和其他垃圾不可回收可回收,0,,,1
2568.jpg,西我们让您的出行更加安全安全出行为保障您的安全月日人满即停立马拍购一,1,文字,道路,1
2569.jpg,讲文明树新风厉行节约反对浪费中共大庆市委宣传部大庆市文明办大庆新闻传媒集团,1,米饭,耕地,0
2570.jpg,川,1,指针,稻谷,1
2571.jpg,福保爱控制污染改善环境环环境保护的意义为了防止自然环境的恶化对青山绿水蓝天大海的保护这里就涉及到了不能私采矿滥伐树不能副排污水乱放污气不能过度放牧不能过度开荒不能过度开发自然资源不能破坏自然界的生态平衡等等这个层面属于宏观的主要依靠各级政府行使自己的职能进行调控才能够解决,0,,,1
2572.jpg,图司机,0,,,1
2573.jpg,有两把剧招时款鸡球为的人创意海报合集各种类型创意海报作品作业模板合集格式分层高清素材号外秒,0,,,0
2574.jpg,关注美滋你我借行,1,爱,红领结,1
2575.jpg,甜过初意,1,橙子,初恋,1
2576.jpg,尺寸内容支持定制包邮全国节能环保周海报,0,,,0
2577.jpg,当你老了所依,0,,,0
2578.jpg,释真我,0,,,1
2579.jpg,图精灵国精灵全天候后代驾自精灵,0,,,0
2580.jpg,携手节能减排悠享生活空间绿色行动计划让你我从点滴做起,1,喇叭,叶子,1
2581.jpg,大发时把握导向永不偏离路线,1,指南针,勺子,0
2582.jpg,远海校园摄方构团阳光校园,0,,,0
2583.jpg,唤特慢任我行临煌车品,0,,,1
2584.jpg,独家冠名,0,,,0
2585.jpg,电发升工价意欢理下加药州话,0,,,0
2586.jpg,蔬转木马旋转木马研习设出品,0,,,0
2587.jpg,请勿酒驾酒路危险搞碎多少人的梦,1,汽车,酒,1
2588.jpg,保护环境以我做起和谱美丽富裕让我们一起为建设社会主义新农村而努力奋斗爱护环境从你我做起快来参与吧天更蓝水更清树更绿家更美,0,,,1
2589.jpg,清康天下户户是鱼,1,清廉,悬鱼,1
2590.jpg,提倡公勺公筷让宴席更完美,1,文字,餐具,1
2591.jpg,不成为让学习工目恶意的武器,1,尺子,刀,0
2592.jpg,今摄图新视界,1,头,锤子,0
2593.jpg,酒驾猛于虎全球最精彩反酒驾广告,1,车,易拉罐,-1
2594.jpg,谁知盘中餐粒粒告辛苦徐州市文明办室,0,,,1
2595.jpg,节能减排低碳出行精美创意节能减排,1,灯泡,地球,1
2596.jpg,我要购物我要购物顶人节芯花义公家了己买了儿了作峰送送米品规格像素色彩模式妈味两竿及左下角的降场文圣不境培改外其余文学均修饺修改不网背最在网一文件中开居一个背票图医维关团另外一个背聚图层组即可以切换文件中州陶种主要字体能,1,文字,戒指,1
2597.jpg,文明黑士书香龙江,1,单杠,书,1
2598.jpg,节约用水人人有责小学五水共治主题班会觉精一猜目录此物真梯奇水是生命之源,1,水,地球,1
2599.jpg,治理隐患防范事故市安检局这,0,,,-1
2600.jpg,化设计不报图保护动物从未停止没有买卖就没有伤害,0,,,1
2601.jpg,动物是人类朋友厨爱护小动物,0,,,0
2602.jpg,节约用水节约用水人人有责水是生命之源请珍惜生命每一滴水节约用水从我做起赌水爱水节水从我做起节约用水生命之水经护水环造入人行部从我做起不要让水龙头孤独的留润珍爱生命节约用水让我们的地球多留有依法管水科学用水自觉节水一点关于级色的记忆,0,,,1
2603.jpg,平安出行始子心拒绝酒驾践子行,0,,,0
2604.jpg,高拳进友音相仪声相应孔夫子旧书网,0,,,0
2605.jpg,讲文明树新风无烟社会熄灭香烟点燃文明自治区文明办广西文明网,0,,,1
2606.jpg,关心自马元做一个使小的你有吸烟健康吸烟有害健康为了下一代请远离香烟,1,肺,树叶,0
2607.jpg,国家知识产板属克字机,1,一维码,斑马线,0
2608.jpg,携手节能低碳共建碧水蓝天水是生命之源请节约用水,1,水滴,地球,1
2609.jpg,珍爱生命请勿酒驾,0,,,0
2610.jpg,识利通的作用,0,,,0
2611.jpg,大网行欢是你创全国自久明城区建生态宜传闵行,1,人,拼图,1
2612.jpg,童视自身健康务必做好自我防护戴口军是阻断呼吸道分泌物传摘的有效手段黄玉莹河南省文明办发布创作,1,善字,口罩,1
2613.jpg,在黑市每公斤非洲象牙价值美元放倒一只成年大象仅需一个人以及发子弹最后正意请自觉遵守法律保护珍贵野生动物禁止一切非法买卖犯罪活动没有买卖没有杀数,1,象牙,动物,0
2614.jpg,保护大自然从你我做起,0,,,1
2615.jpg,低碳生活绿建未来电,0,,,1
2616.jpg,是荷且偷生一福是发控大理想而脚不是用有的时饺超可以一最看兄未来在车花型墙中用生合发出被光贸夹向脑的路一实干网未来,0,,,1
2617.jpg,节约纸板从我做起纸板节约每一张让节约手之劳就能为公司的经营做出自己的爱献何沉节约是美德是义务请不要爆弃这监小事不要设它们做不足道日积月果不容烈无处不在视请记住公司兴旺贵任在我今天我们在力所能及的范田内为公司节约一分成本明天就指是我们公司健胜对手的一厦子津健州工锈包装印务有限公司,0,,,1
2618.jpg,创新思启新境我们与编蝠侠同期上映年蝠侠走入肇屏开启了一个传奇而现代汽车也在这个时候成立蓄势待发开启属于我们的传奇故事,1,车标,灯光,0
2619.jpg,门前大桥下游过一群鸭快来快来数一数尊重孩子妈妈我们一起来唱数鸭子吧比起芭蕾我更喜欢唱歌给他们一个完整的童年我的梦想是成为歌唱家,0,,,0
2620.jpg,保护水资源创建文明保护环境,0,,,1
2621.jpg,重阳节日衣历九月初九,1,文字,草,0
2622.jpg,光盘行动拒绝浪费所有的食物都是我们心中最完美的礼物粒米虽小犹不易不易莫把辛苦当儿戏,1,盘子,食物,1
2623.jpg,年最新酒驾醉驾成本法律成木口根知道路交道安全法相关规定海驾种驾交迹违法均要付出沉重的法绑成木,0,,,0
2624.jpg,也统计但可以保留纸张的无节地的发明是对人类文明少浪费张纸棵大树制使用数灭了大量的森林资源的伟大贡献,0,,,1
2625.jpg,毒,0,,,0
2626.jpg,处处足卖明风家人人足卖明形豪个个是制建方量农村路口危险多注意观察慢通行,0,,,0
2627.jpg,野生动物保护它们从你我做起保护野生动物人人有责保护它们从你我做起没有买卖就没有杀害,0,,,1
2628.jpg,拒绝酒驾安全驾驶珍爱生命拒绝酒驾,0,,,1
2629.jpg,旅行者在距离地球亿公里处回眸一皆拍下的家园照片白圈中那个暗淡不清的亮点就是拥有亿人类的地球,0,,,0
2630.jpg,保护海洋生物没有买卖没有伤害端言与杀戮不要让它的美丽成为人类的回忆价格老价值起公益行动,1,杀害,血,-1
2631.jpg,桥种希望收获幸福人有黄,1,土地,南瓜,1
2632.jpg,校和力园反校和,1,嘲讽,嘴,-1
2633.jpg,联想,0,,,0
2634.jpg,这个声音正你联想到色彩声学研究室测舒适临衣的务居属于你的主导色数廷课的约会绿个人部迎多停公彩的维合遂个湖试公部助务点击开始,0,,,0
2635.jpg,年月欧美优秀广告片资源更新目录条,0,,,0
2636.jpg,凯米学院拒绝酒驾醉意飘然欲成仙生命走投无路间开了一下段了一生珍爱生命请勿酒驾,1,道路,酒瓶,1
2637.jpg,过市能改不为过货治茶,0,,,1
2638.jpg,节能降碳绿色发展年全国节能宣传周宣传什么是低膜生活什么星费排放最生活中常见的几种新能源,0,,,1
2639.jpg,米干滴流,0,,,0
2640.jpg,新能源节能减排,0,,,1
2641.jpg,棋手节能低碳能低就共理碧水蓝天节能低一套张背胶,0,,,1
2642.jpg,地球一小时关灯小时爱护地球减少污染节能减排,0,,,1
2643.jpg,食堂文化从我做起我们的食堂少了浪费少了道闲多了和谐多了温馨天地粮心珍食莫蚀一粥一饭当思来之不易一比一缕恒念物力维退古诗橱农你我读盘中餐若当记住节约光荣浪费可耻让我们携手努力共建食堂文明,0,,,1
2644.jpg,免爱护环境人人有责垃坂分类保护环境废品回收循环利用文眼公民拉圾分类指按一定规定或标准将垃圾分类储存分类投放和分类搬运从而转变成公共资源的一系列活动的总称分类的目的是提高垃圾的资源价值和经济价值有害垃圾厨介垃圾可回收物干垃设,0,,,1
2645.jpg,明机香烟真面目,1,香烟,骷髅头,1
2646.jpg,依碳生绿色出行打造绿色城市共建美好家园低碳生活代表着更健康更自然更安全更环保的生活同时也是一种低成本低代价的生活方式低碳不仅是企业行为也是一项符合时代潮流的生活方式,0,,,1
2647.jpg,一学就会企业招聘制作新手分钟学会,0,,,0
2648.jpg,味事达用居生吸鲜新生活的时味大师,1,酱油,餐盘,1
2649.jpg,珍爱生命禁止酒驾,1,文字,红绿灯,1
2650.jpg,环保低碳我图区我民国区,1,书,草地,1
2651.jpg,下弘味金能城从一个鱼微动作开始图片欢认材区为户内里南酸标一口价为幢装的价格餐夏几张拍几张井注明植应的精号订做爱格接器婴装被件板边和的清看详销灌达技联系粥限,0,,,1
2652.jpg,拒绝酒驾,0,,,-1
2653.jpg,关注生态低碳生活追求绿色时尚走向绿色文明大图风,0,,,1
2654.jpg,爆布因居高临下才口若悬河营理比喻二十,1,人,瀑布,1
2655.jpg,环保护野只有一个地球人类应该同舟共济人类善待自然就是善待白己地球能满足人类的需要医但满足不了人类的贫樊幸福生活不只在于丰衣足食也在于碧水蓝天保护家园从我做起追求绿色时尚走向绿色文明物,0,,,1
2656.jpg,科学防治精准施策,1,人,脸谱,1
2657.jpg,请珍爱林食光行空动厉行节约光盘行动文明餐桌拒绝浪费饱之需不必是山珍海味三餐之盘定要吃得图片,0,,,1
2658.jpg,从节约每一粒米开始光盘行动每白日肃网,1,米粒,筷子,1
2659.jpg,勤俭节约位一锅一饭当思来之不易一丝一缕恒念物力维艰,0,,,0
2660.jpg,街能减排低碳生活爱我家园共护地球绿色资源不应该过度消费在日潮发展的今天,0,,,1
2661.jpg,低碳生活,0,,,0
2662.jpg,天津,0,,,0
2663.jpg,文明餐桌江苏省优秀作品资源库,1,文字,红枣,1
2664.jpg,请勿酒后驾车,1,车,酒瓶,0
2665.jpg,节约粮食拒绝浪费当思来之不易粥一饭光明日投社,0,,,1
2666.jpg,践行低碳生活共享绿色家园中宣部宣教局,1,房屋,叶子,1
2667.jpg,中华民旅联行核心价值引领时代风尚,0,,,0
2668.jpg,拒绝这珍爱生命运离酒鹭,0,,,0
2669.jpg,小酒酒珍爱生命,0,,,1
2670.jpg,请节约用水海报你公司标志请节约用水建设节水型社会促进人水和谱一个骨可以果费升的动,1,水箱,地球,1
2671.jpg,襄阳文代襄音表达一亩一行关乎文明在襄阳用筷子夹菜叫吻菜用公勺公筷让健康常在襄阳市委文明办宣创意襄阳华思设计路边社餐阳分社,0,,,1
2672.jpg,请小偷们注意一经抓获从巷头打到楼尾全巷长米,0,,,0
2673.jpg,防雨防晒背胶贴撕开即贴经久耐用,0,,,0
2674.jpg,文明籽桌迎按冬典购北京石景山,0,,,1
2675.jpg,我绝不再买斯柯达汽车上海大众新柯达汽车质保期内发动机棉坏店厂家机骗车主柜维务天淮社区,0,,,0
2676.jpg,树欲静风不山,0,,,0
2677.jpg,月日凌晨长沙交警在人民中路杨家山西路段开展涉酒驾驶执法行动拒绝酒驾平安回家,0,,,1
2678.jpg,讲文明树新风节约节能节节相关环境环保环环相扣低碳生活绿色出行石类山市文明办石买山市器面传媒中心立,1,车,树叶,1
2679.jpg,即享影场,0,,,0
2680.jpg,反对浪费崇尚节约适量点菜减少浪费,0,,,1
2681.jpg,绝浪费室内自带背胶撕开即贴海报贴纸,0,,,0
2682.jpg,书销宝第十四属时报广两岸九大品牌优秀广告作品集厂告金续奖,0,,,0
2683.jpg,你的选择是为了你和你的家人请安全行驶,1,酒驾,迷宫,0
2684.jpg,节约用水滴清水片绿洲个地球请珍惜每一湾水世界缺水中国缺水城市缺水请节约用水浪费用水可趾节约用水光荣水是不可替代的宝贵资源今天不节水明天无泪流,1,地球,水龙头,1
2685.jpg,请勿酒后驾车,1,文字,红绿灯,0
2686.jpg,用赌后应自党,0,,,0
2687.jpg,萧鲈构用水豹用水是每位用水人的基本美德滴水一片缘林一倒地球,0,,,1
2688.jpg,名原健子号的会健子小指租山大背头油光水清一脸横肉万面相儿甸话不对就婴动粗大家做正烧生意怎么可能深交有品才叫富没品暴发户真富人洗来原山室来山彩装新庭局院递双车住青切对号入,1,狗,富豪,0
2689.jpg,能见蔚蓝地球一小时关上灯享享受城市夜空的自然美景,1,地球,灯泡,1
