,Pic_id,Text,MetaphorCategory,Target,Source,SentimentCategory
2233,2234.jpg,responsibly raisedunconditionally loved.chipotle is continually growing our local produce program in florida by teaming up with farmers across the state to provide our restaurants localecopia.bedner farms and mecca farms have begun providing us with quality produce that contributes to our goal of finding the freshestsustainable food possibile.we look forward to expanding our florida farmers networks network even further as florda keeps growing.chipotle.mexican grill.,1,burrito,farm,1
2234,2235.jpg,round it goeswhere it dunks nobody knows.chips ahoysticks.a whole lotta yum.introducing new chips ahoysticksthe cookie designed for dunking into ice creampudding yogurtwhatever.grab a stick and dig in.,1,cookie,spinner,1
2235,2236.jpg,weatherwith laboratory accuracy.the new kollsman radionsonde modulating unitsfor sampling the temperaturehumidity and pressure at varying altitudeshave made possible a considerable improvement in accuracy of raedingsgreatly facilitating all forms of weather reporting and forecasting.they represent only one of several fields to which kollsman has contributed a new order of accuracy.kollsman instrument division.souare company.,0,,,1
2236,2237.jpg,cingular.,1,tomato,splattered,1
2237,2238.jpg,,0,,,0
2238,2239.jpg,blackglama what becomes a legend most.,0,,,0
2239,2240.jpg,discover with oreo.wonderfilleq.,1,cookie,astronaut,0
2240,2241.jpg,so newso flowertrueavons after bath freshener.,0,,,0
2241,2242.jpg,melts perfectly in your mouth.chips ahooy.take chip easy.worlds favorite chocolate chip cookie.,1,chocolate,,1
2242,2243.jpg,faster than verizon att and tmobile.based on download speeds.map is not a depiction of coverage.,1,America,fiber,1
2243,2244.jpg,stickers.,1,beer,,0
2244,2245.jpg,faceliiftdont even think about it.anew clinical lift firm pro.,1,face,angle,1
2245,2246.jpg,my card.my life.,0,,,1
2246,2247.jpg,simple money transfer with remit2india.,1,sand,hourglass,1
2247,2248.jpg,eminent domain eminent domain.big government assaults property rights.,1,background,housing,1
2248,2249.jpg,marvel ironman3.utilizing reflektor technology.mad.exclusively available athot topic.,0,,,1
2249,2250.jpg,,1,flame,,1
2250,2251.jpg,as of today how many foundation formulas arein the clinique lineup and how many foundation skus do they represent,1,foundation,grass,1
2251,2252.jpg,clinique liquid facial soap mild.clarifying lotion.,1,water,,1
2252,2253.jpg,clinique liquid facial soap mild savon visage liquide doux.dry combinationseche a mode.,1,water,,1
2253,2254.jpg,socially cool.coca cola aluminum bottle.,1,ipod,pouch,1
2254,2255.jpg,coca cola.,1,seal,seal,1
2255,2256.jpg,coca cola.,1,logo,sun,0
2256,2257.jpg,a rose and a baby ruth.george hamilton iv.,0,,,1
2257,2258.jpg,its twicetime.time to bring home two cartons of cocacola in large sizes.get twice the cconomytwice the refreshment.you cant have too much cokebecause coke has the taste you never get tired of.so dont run out.stock up now.for twice the economy bring home two cartons of coke in large sizes.,0,,,1
2258,2259.jpg,and now the gift for thirst.drink cocacola.,0,,,0
2259,2260.jpg,cocacola.,0,,,1
2260,2261.jpg,share a coke with .challenge.idea.results.cocacola.eamed media.voting stage.,0,,,1
2261,2262.jpg,energy.cocacola.,0,,,0
2262,2263.jpg,a smile is worth a thousands words.ncoca.cola.favourite.smile.time of the day.oppen happiness.,1,bottle,words,1
2263,2264.jpg,cocacola.,0,,,1
2264,2265.jpg,78 people die from opioid overdose every day.ncigna has committed to the reduction of its customers opioid use by 25.cigna.,0,,,1
2265,2266.jpg,well tell you whats wrong with your stupidcockamamie idea.nits hard to get your employees to offer a real critique of your important projects.lucky for youwere not your employees call us for an honest opinion.,1,demon,human,1
2266,2267.jpg,xfinity triple play.tvinternet vooice.,0,,,0
2267,2268.jpg,ta for the extra day off.john smith.no nonsense.,1,thumb,crown,1
2268,2269.jpg,maximum impact in a small shell.compaq armada e500.,0,,,1
2269,2270.jpg,,1,sandwich,penis,1
2270,2271.jpg,what the heck is electronic mailhoneywell.,1,electricity,,1
2271,2272.jpg,converse.always.,0,,,1
2272,2273.jpg,converse all star.new style.,0,,,1
2273,2274.jpg,good boy.stay true.,1,shoelace,,1
2274,2275.jpg,,0,,,-1
2275,2276.jpg,shoes partynsneakers after party.shoes are boring wear sneakers converse.,0,,,1
2276,2277.jpg,made by eli reed.,0,,,1
2277,2278.jpg,7 disc carcd player.who would buy a car cd changer that doesntplay 12 discs.panasonic.,1,dummy,person,1
2278,2279.jpg,showcase your creativityn converse create our sneaker designn platform that celebrates the creativelyn minded is coming to facebook.nso soon you will be able to share your creations with your friends and showcase them to millions of othersnif youd like the chance to be one of the first to try it out let us know by installing this app.nby submitting you agree to converse terms conditions and privacy policy.im interested.,0,,,0
2279,2280.jpg,intrada special collection.hoosiers.original mgm motion picture soundtrack composed and conducted by jerry goldsmith.,0,,,1
2280,2281.jpg,color your world.converse.designed by matt makhoul.,0,,,1
2281,2282.jpg,limousines for your feet.convense.,1,shoe,limousine,1
2282,2283.jpg,all you need.convense all star.,0,,,0
2283,2284.jpg,light.a proud sponsor of the san francisco giants.the sliver bullet.,0,,,0
2284,2285.jpg,who wants a cold one.,1,mountain,head,1
2285,2286.jpg,introducing thenworlds most refreshing can.new double vented wide mouth.cold activited mountains.frost brew liner.2 stage cold indicator.,0,,,0
2286,2287.jpg,coorslight icedt.,1,icedt,,0
2287,2288.jpg,new 2 stage cold can.coorslight cold certified.rocky mountain cold.,0,,,0
2288,2289.jpg,our mountains dare us.defy us.define us.climbon. light.,0,,,0
2289,2290.jpg,west side story.performing july 7 august 20.hale gentre theatre.celebrating our 12th year in gilbert.visit us online.,0,,,1
2290,2291.jpg,light.,0,,,0
2291,2292.jpg,coors light. grab a bottle of coors light here.the worlds most refreshing beer.,0,,,0
2292,2293.jpg,the cover girl shadow collection.from blues that are in the pink.to precious metals.and violets at their peak.shades for daylight. shades for candlelight.shades only cover girl could create.,0,,,1
2293,2294.jpg,covergirl sofia vergarg.its five oclockis your makeup still fabulousnewoutlast stay fabulous 3 in 1 foundation.introducing a longwear that will keep you fabulous from 9 to 5. the differenceit has a primer and concealer built in.see what makes covergirl.primer sets.foundation perfects.concealer.,0,,,1
2294,2295.jpg,family.food and fashion to glorify easter. clare boothe luce takes you on a great adventure.fourpage color featureshort cuts to better house cleaning.joanne woodwardawhirl with easter creations of famed designers.,0,,,1
2295,2296.jpg,covergrl.,0,,,1
2296,2297.jpg,see the future capiitol couture.eyewear capitolcouture.advertisement.,1,person,houndstooth,1
2297,2298.jpg,icc cricket world cup 2015.mauka.,1,person,swirls,1
2298,2299.jpg,a tale of true talent honour and fees unpaid.guru gadbad.watch the story.the legend of ekalavya.,0,,,1
2299,2300.jpg,cricket radio official app.live radio streaming world t20.download now for free.get it on google play.,0,,,1
2300,2301.jpg,cmonten duel kanphir drool kar.amul.the stuff inside.,0,,,1
2301,2302.jpg,free 4g lte smartphone.,0,,,1
2302,2303.jpg,aarons.cricket.wireless.,0,,,1
2303,2304.jpg,smartphones starting at 29.99.cricket.zte prelude 2.,0,,,1
2304,2305.jpg,5 lines for 100mo.nswitch to cricket and get more with basic smartphone plans on one account.nswitch now.,0,,,1
2305,2306.jpg,malaysia.our new boeing 777.lose yourself on a journey of epic proporyions.wherever you go no one will even know.,1,add,airplane,1
2306,2307.jpg,you asked. we answered.nintroducing crickets new unlimited plan available on 4i7.unlimited olan 70 per month.65 afier 5auto pay credit.unlimited high speed data.,0,,,1
2307,2308.jpg,built to last.an afternoon.guillows.available mountain top toys.,1,airplane,wood,1
2308,2309.jpg,malaysia airlines.,0,,,1
2309,2310.jpg,big fun is headed to the caribbean.cruiising yearround from galveston.carnival.clear channel.,1,board,sagging,1
2310,2311.jpg,upgrade your daily whine.your escape is waiting.neveryone deserves time to themselves. celebrity cruises offers adult only excursions meant for rejuvenation and entertainment .relax with a glass of wine and the silence you dream about as you sail across the beautiful ocean.,0,,,1
2311,2312.jpg,the luxury world of mooremccormack.nsee south america next.nthere is something special about a months south america cruise aboard americas newest luxury linersss argentina and as brasil.there vessels are the ultimate in shipboard relaxation and sophistication.their superb comforttheir gracious decor are an invitation to enjoy life aboard and excitement ashore.in braziluruguayargentinaand the caribbean there is always a special welcome for these sleekwhite liners.your travel agent can help you select from a choice of sailings leaving newyork aug.16sept.6oct 11nov 15.from 930.the always fabulous carnavalinrio cruise from newyork january 171994 from port evergladesfloridajanuary 1939 days12 portsfrom 1560.nfifty years of imaginative world travel 19131963.nmooremccormack lines two broadway new york 4new york.,0,,,1
2312,2313.jpg,close x.nto the worlds best destinations.carnival your best vacation starts st just xx.xx per day.nbook noow.nstandard rich media banners,0,,,1
2313,2314.jpg,around the world.niio days.ns.s.victoria luise.nhamburg american line.,1,world,smoke,1
2314,2315.jpg,spirit airlines.nin this emailwere shaving our faresvegas vacationstravel deals.ngo down on us.nto the caribbean and other destinations fares from 30 one day.nbook now.nwere shaving our fares,0,,,1
2315,2316.jpg,,0,,,1
2316,2317.jpg,be a star cruises genting rewards member for free and access exclusive perks and privileges all year round.nexclusive rates for star cruises packages.nexclusive room rates at my inn budget hotels in hangzhou and suzhou.ndiscounts and privileges at participating service and food beverage outlets on board star cruises vessels and genting group properties.ndiscounts at participating outlets of the star cruises genting rewards membership peogramme.nreceive latest updates on members promotions and events.npresent this flyer when you sign up onboard star pisces for your star cruises genting rewards membership and receive the following welcome giftsna complimentary entertainment voucher worth rm25.na complimentary cabin onboard star pisces.,1,water,map,1
2317,2318.jpg,chanel.,0,,,1
2318,2319.jpg,american announces the end of the line.nat american airlines we know business travelers have enough obstacles in their way without standing in lines at airports. thats why we invented nostop checkin.now thousands of authorized travel agents and every american airlines ticket office can give you all your boarding passes for your entire trip before you get to the airport.that means the end of waiting in lines.and with our prereserved seating you can even choose your seat when you make your reservations.for more information and reservations call your travel consultant or american today.americans nostop checkin.now weve taken out all the stops to get you through airports faster.nwere american airlines.doing what we do best.,1,road,line,1
2319,2320.jpg,new crushproof box.merit a world of flavor in a low tar.,1,cigarettes,body,1
2320,2321.jpg,candy crush.navailable on the app store.nget it on google play.,1,candy,gold,1
2321,2322.jpg,icelime crush.,1,tin,,0
2322,2323.jpg,and introducing marilyn.,0,,,1
2323,2324.jpg,badminton game with net and racketsa game similar to tennisusing rackets to strike a shuttlecock back and forth across a high net.n2012 olympics londonenglandolympic games 27 july12 aug 2012.nthe london 2012 badminton competition will be held at wembley arena. on a site that has hosted major events ever since the british empire exhibition opened there in 1924.nequipment a netracquetsshuttlecock.nathletes to watch in the 2012 badminton olympicspaula radcliffetom daley jessica ennis chris hoy rebecca adlington.nscoring.n,0,,,1
